Music ID,Title,Author,Play URL
7388546685510732561,nhạc nền - Tiệm ảnh mối tình đầu,Tiệm ảnh mối tình đầu,https://v77.tiktokcdn.com/a2cabaa86882641df29a655549284237/67affca3/video/tos/alisg/tos-alisg-v-27dcd7/oUA0Iii1ZoYVlZBAkUPZJsCDsdclmECpoMiPB/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th_7XjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=Z2c8aTY6OzxoN2Q0OzY0OkBpMzxvO245cjdwdDMzODU8NEAwXl9eMzMvNl8xNTI0LzRgYSMuZ2ZqMmQ0NTFgLS1kMS1zcw%3D%3D&vvpl=1&l=202502141031492C6ECF523AEA02543AAA&btag=e000b8000&cc=13&download=true
7433812072855112465,nhạc nền - Là Nắng Studio ☀️,Là Nắng Studio ☀️,https://v77.tiktokcdn.com/a350d33bf7056ee9b53043d4a62403b6/67affcac/video/tos/alisg/tos-alisg-v-27dcd7/ooT0PDjqElCMeFLOeGgLIlHVICNeWoQqQAGNoP/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th_7XjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=NTs8OzNmZjVoaTo7PDwzZkBpM3lkdnM5cmY2djMzODU8NEA2LWItX141XzUxYjZeXjYwYSNjMG82MmRjNmlgLS1kMS1zcw%3D%3D&vvpl=1&l=202502141031492C6ECF523AEA02543AAA&btag=e000b8000&cc=13&download=true
6941206562859468802,Peaches,Justin Bieber,https://sf9-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/7c4b03de72604119a1d9fdcc07f542c6
7310023844012526337,nhạc nền - Ig: Bechangne,Ig: Bechangne,https://v77.tiktokcdn.com/c4bf0a7f643268b5a7e8cd9bef3272b2/67affca4/video/tos/alisg/tos-alisg-v-27dcd7/oUkM9FBJQDlzcVUv1gq1CBfwQfW4LtBEHoYsmH/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th_7XjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=OmdlOjhoNTM1aWY7OjM2PEBpM2VleHg5cng5bzMzODU8NEBgYS5jMDReXzIxNTVeYC4zYSMwZGlmMmQ0a21gLS1kMS1zcw%3D%3D&vvpl=1&l=202502141031492C6ECF523AEA02543AAA&btag=e000b8000&cc=13&download=true
7364034301636184849,nhạc nền - Mơ Studio,Mơ Studio,https://v77.tiktokcdn.com/de395957fbcdab51b137bc8761b1e478/67affca3/video/tos/alisg/tos-alisg-v-27dcd7/ok9jojAlDA4IyAPiYPsZikJCMOz7Y82JTBMVU/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th_7XjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=aDlkOmY4PGc1ZzplaDRkZ0BpanA2b3I5cmY3cjMzODU8NEBgYjAvNF8yXmExNi5jNWAzYSNyNF8xMmQ0cG1gLS1kMS1zcw%3D%3D&vvpl=1&l=202502141031492C6ECF523AEA02543AAA&btag=e000b8000&cc=13&download=true
7373885342363257632,nhạc nền - chupanh,chupanh,https://v77.tiktokcdn.com/e5d1205f6ba9be4046c93920c089b9cf/67affcc1/video/tos/useast2a/tos-useast2a-v-2370-euttp/o8ivAir2VqBwbVTlNZKNMTVIViYTFglC620K8/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th_7XjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=aTYzNzg1OTQ6OWk3aTlmN0BpajM8Z3Y5cmVuczMzZjU8M0A0LjJfMDRhX2MxY2JfL2JeYSM2X2VgMmRrb15gLS1kMWNzcw%3D%3D&vvpl=1&l=202502141031492C6ECF523AEA02543AAA&btag=e00088000&cc=13&download=true
7351974832864873232,Đợi Đến Tháng 13 _ AM Remix,DJ AM OFFICIAL,https://v77.tiktokcdn.com/7a58c0c42df2fe68f10400531c46c6f0/67affcca/video/tos/alisg/tos-alisg-v-27dcd7/owEAoIUMBbjs7AdVwifiB6NmkiaBFzAKWzsEZH/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th_7XjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=NTg5ODZlOmRmNzs4ODU0Z0BpM29oM205cmRxcjMzODU8NEAxMTZjNGIwXy4xMjIzYl8uYSNqNV9hMmRjYDBgLS1kMS1zcw%3D%3D&vvpl=1&l=202502141031492C6ECF523AEA02543AAA&btag=e00088000&cc=13&download=true
7127672607230740510,无忘（沉香如屑插曲）（剪辑版）,张磊,https://sf16-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/2e403877a63a4aa695dd44630dec272d
7426967731498470160,nhạc nền - Quế Nhi,quenhi.phamm,https://v77.tiktokcdn.com/f8855455241da2cd1e6f76a0f07595ad/67affca6/video/tos/alisg/tos-alisg-v-27dcd7/og4Ik4e9Q87QAyRF9RHGeGcmedJLIe4AV2ycYp/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th_7XjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=NjpmOTQ4ZTxlNzg4OztlNUBpM3g3bHg5cm14djMzODU8NEBhNC0zYDFfXzYxY2BgNDNgYSNrcmdzMmRrNDVgLS1kMS1zcw%3D%3D&vvpl=1&l=202502141031492C6ECF523AEA02543AAA&btag=e000b8000&cc=13&download=true
7374021912147561217,nhạc nền - Minhtristudio,Minhtristudio,https://v77.tiktokcdn.com/6ce5392e9429cfe7f04adee47c5d1f93/67affca9/video/tos/alisg/tos-alisg-v-27dcd7/okQ4VS8J7Q5sUksBEmcgenD6FcfKCB7NyYFr9o/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th_7XjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=aGk2aTo0ZTVlOmY0aWc5OEBpandzZ3c5cnF2czMzODU8NEBfYTU0NS42NV4xMi8vMTQyYSNobGZiMmQ0Z15gLS1kMS1zcw%3D%3D&vvpl=1&l=202502141031492C6ECF523AEA02543AAA&btag=e000b8000&cc=13&download=true
7363661838354041605,original sound,grayybird,https://v77.tiktokcdn.com/f49a3178e46859dbe4868b3617feec5f/67affcb9/video/tos/useast2a/tos-useast2a-v-27dcd7/oICiSfroDB5mFXRUvhEfPRQtMBJY2q9Qt1JmtC/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th_7XjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=NDxoZTs5O2ZmNzk6PGk3O0Bpam82b3A5cnVpcjMzNzU8M0BeXjFiXzMzNl4xYC4uYWEyYSNucS5xMmRzamxgLS1kMTZzcw%3D%3D&vvpl=1&l=202502141031492C6ECF523AEA02543AAA&btag=e00088000&cc=13&download=true
7455188478247521040,nhạc nền - Là Nắng Studio ☀️,Là Nắng Studio ☀️,https://v77.tiktokcdn.com/3b7112ff85c30ed0e6748ad97fc9e9a4/67affcaf/video/tos/alisg/tos-alisg-v-27dcd7/oMoWfBBuiJtAniEczxK2MGoKwId2AjEMdGwxik/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th_7XjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=ZWk6OWlkaTQ3Nmk2ZzNmO0BpM2Rscmo5cnU1dzMzODU8NEAxLWJfMjJjXy0xYjAuYzMxYSNlNW9sMmRjYG9gLS1kMS1zcw%3D%3D&vvpl=1&l=202502141031492C6ECF523AEA02543AAA&btag=e000b8000&cc=13&download=true
7336522124695898882,오리지널 사운드 - 히애,히애,https://v77.tiktokcdn.com/911536d0821de51387b8d2992f784076/67affcbc/video/tos/alisg/tos-alisg-v-27dcd7/oAQ3xATUJEFCAQGfeDEAZ1DlACVFEBBJBgVAk0/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7Th_7XjOXq8Zmo&mime_type=audio_mpeg&qs=13&rc=amtxcHg5cjM8cTMzODU8NEBpamtxcHg5cjM8cTMzODU8NEBeY2IvMmRjLTVgLS1kMS1zYSNeY2IvMmRjLTVgLS1kMS1zcw%3D%3D&vvpl=1&l=202502141031492C6ECF523AEA02543AAA&btag=e00048000&cc=13&download=true
7367637104157412097,nhạc nền - tphuc ⭑,tphuc ★,https://v77.tiktokcdn.com/65f33d446c5817dc34b2bdf7788e79bc/67affca9/video/tos/alisg/tos-alisg-v-27dcd7/ogGiYMAmvQ3jKZGmG4ALafuIQeGnYTIFfJXzfJ/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th_7XjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=ZjRoM2g0ODpoZTw8NWc6Z0BpM2dpZXY5cnRrcjMzODU8NEA2X15eNWEyXjUxLTAxMDExYSMwM3JtMmRjaXNgLS1kMS1zcw%3D%3D&vvpl=1&l=202502141031492C6ECF523AEA02543AAA&btag=e000b8000&cc=13&download=true
7368008040337001217,nhạc nền - Tiệm Ảnh Thanh Xuân,Tiệm Ảnh Thanh Xuân,https://v77.tiktokcdn.com/47b103cbef02efae54041776bb27e6d6/67affca3/video/tos/alisg/tos-alisg-v-27dcd7/okXbEDkjzRAtCpjAA4iiwYBjKIBExuNMIFftoD/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th_7XjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=Nzw4OztkaDw3ODZnNDpmPEBpajxob3I5cms5czMzODU8NEBgYWBgX2NiNmExMmFgNDJjYSNlb3AvMmRzbC1gLS1kMS1zcw%3D%3D&vvpl=1&l=202502141031492C6ECF523AEA02543AAA&btag=e000b8000&cc=13&download=true
7158808691067292443,nhạc nền - Jay,Jay Studio,https://v77.tiktokcdn.com/7df21b2efd715792627426103d344bb5/67affca5/video/tos/useast2a/tos-useast2a-v-27dcd7-aiso/577b1336fb1f4c3c8d1351ac91d0d516/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th_7XjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=NTk1OTY7NjRoNWk0ZTY5ZUBpM2xoNjY6ZjhtZzMzZjU8M0AzYTYuMzRiNWExMTEzNjYyYSNza3NvcjRnMmBgLS1kMWNzcw%3D%3D&vvpl=1&l=202502141031492C6ECF523AEA02543AAA&btag=e000b8000&cc=13&download=true
7387382271638031105,nhạc nền - Tiệm ảnh công chúa Orii,Tiệm ảnh công chúa Orii,https://v77.tiktokcdn.com/46cc7caaea250820cc495c0064ac652e/67affca8/video/tos/alisg/tos-alisg-v-27dcd7/owQoOeoFHAxTG7wYJbDIETCgQDCLQ1ZeNGIGke/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th_7XjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=ZmU2N2Y7OWQ8OzpkMzs2ZEBpajZwdWo5cjVudDMzODU8NEBgM2I1NjU1XjYxL2M1NDReYSMwNG1sMmRjLy9gLS1kMS1zcw%3D%3D&vvpl=1&l=202502141031492C6ECF523AEA02543AAA&btag=e000b8000&cc=13&download=true
7382560076478860049,1001concept,Nghìn Lẻ Một Concept,https://v77.tiktokcdn.com/01ccdb96f250b7a0be5ef144ca9265db/67affca4/video/tos/alisg/tos-alisg-v-27dcd7/oUIK0izFgA33AWBmMvMVzoDwicHq3O2R4JfBE0/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th_7XjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=Mzw4NzY2ZjpoPGg3aDk5Z0BpanF1dHA5cms0czMzODU8NEAvXl5iYi81XzQxLjFgXmMvYSNvZWYvMmRrcm5gLS1kMS1zcw%3D%3D&vvpl=1&l=202502141031492C6ECF523AEA02543AAA&btag=e000b8000&cc=13&download=true
7345734195471371009,nhạc nền - Tiệm ảnh nhà VANG,Tiệm ảnh nhà VANG,https://v77.tiktokcdn.com/125d19d76443c80b3b17545c6cb2d655/67affce0/video/tos/alisg/tos-alisg-v-27dcd7/okreQIrMBOWUKBSCgiflCkDKni4V2lBUm6gJHx/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th-PXjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=ZGU6Zzk1OGlkNWU3NzgzOEBpMzV0OHQ5cm9ucTMzODU8NEA1NWMuLzEzX2AxLzNhNDMtYSNkYjZwMmRzaGxgLS1kMS1zcw%3D%3D&vvpl=1&l=2025021410324964D2EF4F9AF285589218&btag=e000b8000&cc=13&download=true
7186485793387547393,Day By Day I VuQuan,Air Media,https://v77.tiktokcdn.com/fee2b671d089c0893f617b82e0099c78/67affcee/video/tos/alisg/tos-alisg-v-27dcd7/o0KbMkIwonBfWhchOtEcP3NkvNzlAAGU4Hsx77/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th-PXjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=aDhlZzs3OGQ1O2c5OWVmZ0BpM3Zpc2k6ZmxyaDMzODU8NEA1MWMuX2IzXy8xYF8wMGJiYSNfZDBxcjQwYXFgLS1kMS1zcw%3D%3D&vvpl=1&l=2025021410324964D2EF4F9AF285589218&btag=e000b8000&cc=13&download=true
7450832857218452240,nhạc nền - Minh Tuan,Minh Tuan,
6802140736629278722,Kings & Queens,Ava Max,https://sf9-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/3c20bb66a7ab47a7a4c3e910cd5b9ee2
7364005040119499521,đợi anh ngỏ lời _ tainie,T Á O ?,https://v77.tiktokcdn.com/a696d32c0af653c98ad2419e8a3727e7/67affce9/video/tos/alisg/tos-alisg-v-27dcd7/oIIrymvUTBj9YgJEmBMCQFEBOMDcRMFaBfeT5Q/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th-PXjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=ZzU5NDtpO2ZoNGY2PDM1ZUBpMzs2O205cjc2cjMzODU8NEAyYS8tM2AxXjYxLS8zYDI0YSNzY2QtMmRzNG1gLS1kMS1zcw%3D%3D&vvpl=1&l=2025021410324964D2EF4F9AF285589218&btag=e000b8000&cc=13&download=true
7381493292510333712,original sound - 🫠,🫠RT,https://v77.tiktokcdn.com/debb9a2da152da9c275c9b34d87fc012/67affce0/video/tos/alisg/tos-alisg-v-27dcd7/o4wtDfNiDB5mFceUKwEVFLIQcBQMnwsg83JWUC/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th-PXjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=Z2VpZjpkZjw0aDU8NzwzNUBpM2d0dng5cjU4czMzODU8NEAuYy8uLTReNjYxYF81LV4vYSNsbF82MmRrXmxgLS1kMS1zcw%3D%3D&vvpl=1&l=2025021410324964D2EF4F9AF285589218&btag=e000b8000&cc=13&download=true
5000000001325731966,I'm Not Her (Acoustic),Clara Mae,https://sf9-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/o4xFI0nWBzhxpwpayiZANfYGSAo00Uv8skuwUH
7424737643654679297,nhạc nền - Quế Nhi,quenhi.phamm,https://v77.tiktokcdn.com/e0e3c9fc788ade631b5d2a2aea348dc4/67affcda/video/tos/alisg/tos-alisg-v-27dcd7/o8cvIoiBSQfA0y9C9zPJKWwM4YiD6EBh7GACxw/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th-PXjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=ZmZoMzY5OTxoaWg3NTs8NEBpM3BpaGw5cjZ5djMzODU8NEBfYWEyYDYyX2IxYjIyYS0zYSNsNWs1MmRjYzFgLS1kMS1zcw%3D%3D&vvpl=1&l=2025021410324964D2EF4F9AF285589218&btag=e000b0000&cc=13&download=true
7401586300542847761,nhạc nền - 𝑪𝒉𝒆𝒓𝒓𝒚 𝑩𝒆𝒂𝒓,𝑪𝒉𝒆𝒓𝒓𝒚 𝑩𝒆𝒂𝒓,https://v77.tiktokcdn.com/2723c64def1ae6445636a9d01e7fb3fa/67affd0b/video/tos/alisg/tos-alisg-v-27dcd7/oI18ggIGfIeD8hk4bN2vovAwx4LeCTEb0PCqcA/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th-PXjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=N2c7OjY7OWZpM2RkNmQ2OkBpM2VuM3I5cjR1dDMzODU8NEAyYmJjM2MwXi4xLjE0LjIvYSNscjI2MmRzY29gLS1kMS1zcw%3D%3D&vvpl=1&l=2025021410324964D2EF4F9AF285589218&btag=e00088000&cc=13&download=true
7075961138903304193,我和你（我的男主角）,一口甜,https://sf9-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/ooZ84tBrhAZQm0Lp0bORYRt4iGhe9nfSMADgCB
7358445726319381265,nhạc nền - Mơ Studio,Mơ Studio,https://v77.tiktokcdn.com/59ff43dd44a08dda2c09870cb9c6202b/67affce3/video/tos/alisg/tos-alisg-v-27dcd7/oQvAg6cPEvboOBgMTKcCDZfB2IYMQJLek4IPeG/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th-PXjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=ZzM0Njs6NTxnZDkzNjNmNkBpM3d4eGo5cnM6cjMzODU8NEBeYzVeM18xNTAxNTBjX18zYSM0bS5hMmRzM2NgLS1kMS1zcw%3D%3D&vvpl=1&l=2025021410324964D2EF4F9AF285589218&btag=e000b8000&cc=13&download=true
7344700575734483713,nhạc nền - Ninh Lê,camstudio_concept1,https://v77.tiktokcdn.com/d899fa7526a9c99cee9d0c4eff820a92/67affce2/video/tos/alisg/tos-alisg-v-27dcd7/oIzAekBViNtQ9ntM1EIuBAFKH3pIMoEvwysKIi/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th-PXjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=NmY8OjxoZTk0ZDg6OzVlZUBpM2c3bHE5cmpzcTMzODU8NEAyNjIzX2MwNS4xYDM0LS8zYSNrX2kwMmRrcGpgLS1kMS1zcw%3D%3D&vvpl=1&l=2025021410324964D2EF4F9AF285589218&btag=e000b8000&cc=13&download=true
7275719150428097281,nhạc nền - 🍁①⑨⑧⑦🍁,Nơi Gửi Tâm Trạng 🎥,https://v77.tiktokcdn.com/86d7469e20e0d8b0880efb44ffa7f958/67affcef/video/tos/alisg/tos-alisg-v-27dcd7/ocFJIfhHVXd2i4QAULYCjJgIztCCfBH21BEkEM/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th-PXjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=ODZlNDo3OTU5ZmZnaDw4NEBpanBxbDs6ZjQ7bTMzODU8NEBfMTFgLWMwNmAxYV4tMDVeYSMvX25icjRfbHBgLS1kMS1zcw%3D%3D&vvpl=1&l=2025021410324964D2EF4F9AF285589218&btag=e00088000&cc=13&download=true
7350697899561585410,nhạc nền - 🫀,🫀,
7336792291430976257,nhạc nền - Lơ Thơ Studio,Lơ Thơ Studio,https://v77.tiktokcdn.com/a8e7e7de4c48b09349d39a1b73f36fab/67affcec/video/tos/alisg/tos-alisg-v-27dcd7/oUbUB05QaMCYPvLCuRhWRfGyKgEePBDHlIBJEF/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th-PXjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=OmY4OGhoO2k2ZTQ4PDM2aEBpM2k5ang5cmhycTMzODU8NEBiYy80Xl5jNjMxNGAvYS8xYSMycGQ0MmRjXzVgLS1kMS1zcw%3D%3D&vvpl=1&l=2025021410324964D2EF4F9AF285589218&btag=e000b8000&cc=13&download=true
7291558851336997634,nhạc nền - 🆃🅸🅽🅷_🅶🅸🅰️,🆃🅸🅽🅷_🅶🅸🅰️,
7362871083873192705,nhạc nền - Pham Hoai An xink,Vợ ơiii,https://v77.tiktokcdn.com/13e4be38767d3dc35c91412ff4d96cbc/67affed6/video/tos/alisg/tos-alisg-v-27dcd7/oUUut4DiJBEUCHZIAH893MDsvLilCxYPANiNY/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th6LXjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=NWQ0OGVmaTNkN2c3Omk1OkBpajZ2dWs5cmk1cjMzODU8NEA1YjBjX2AtXjAxLi4wMzQzYSMuMWJyMmRrbGtgLS1kMS1zcw%3D%3D&vvpl=1&l=2025021410405793B059C3BD0EC6629EC9&btag=e000b8000&cc=13&download=true
6897523101823748865,DJ Remix 2020,.........,https://v77.tiktokcdn.com/908a10e12979f60629cb88e45e349c2f/67affed2/video/tos/alisg/tos-alisg-v-27dcd7/072d903bd2c64f6eb36a0ed093b51110/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th6LXjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=ZTY1ZGczOzg7N2g4PDY1ZUBpMzd3ODhyeGhoeDMzaTU8M0BiMy9gYTEwNTYxMzUzLjY1YSMtMjVxcWEybXBfLS0vMTRzcw%3D%3D&vvpl=1&l=2025021410405793B059C3BD0EC6629EC9&btag=e000b8000&cc=13&download=true
7429952467662261009,nhạc nền - Bầu Hưng Studio,Bầu Hưng Studio,https://v77.tiktokcdn.com/cb0381f2160f6c4b059bdefd14d3fe70/67affed8/video/tos/alisg/tos-alisg-v-27dcd7/oYesphKlB4MAxmePs4yoxgf94MNflYfY49gASM/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th6LXjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=Ozg3aDw6NjRnZDNoN2lnZUBpanF5O205cnI6djMzODU8NEAtLmI1LTEvNWExNDVjYTQ0YSNuYGYyMmRzcGJgLS1kMS1zcw%3D%3D&vvpl=1&l=2025021410405793B059C3BD0EC6629EC9&btag=e00088000&cc=13&download=true
7232302419283642369,若想念是凋谢的云(热播纯享版),黄雨暄,
7221141340733508379,nhạc nền - Đoàn Ngọc Hưng,Đoàn Ngọc Hưng,https://v77.tiktokcdn.com/dea19d40d3b35996fbd8cb39dcc63412/67affece/video/tos/useast2a/tos-useast2a-v-27dcd7-aiso/ochiOy1A5QLhKdfEz9MFYIBnYpoNUnI2VEGIdz/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th6LXjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=NjxmaWdlaWQ6ZDg8NDRnOUBpM3c0cjs6Zm1kajMzZjU8M0BhYF8wNC8zXjQxYjUzLTNjYSNeLmdwcjRnX29gLS1kMWNzcw%3D%3D&vvpl=1&l=2025021410405793B059C3BD0EC6629EC9&btag=e000b8000&cc=13&download=true
7436773936372271105,"7 lần vấp ngã, 8 lần đứng lên",MiiNa & RIN9 & DREAMeR,https://sf9-ies-music-sg.tiktokcdn.com/obj/tos-alisg-ve-2774/ooW06iVKzzGUSAMBMpZiWCYkIF81bMMMuAPr1
7451204926694361873,nhạc nền - Sucia mê chụp ảnh,Sucia mê chụp ảnh,https://v77.tiktokcdn.com/7fecac11cfdd97c672ebee1f4607e42f/67affecb/video/tos/alisg/tos-alisg-v-27dcd7/okFvJf2nZWbQ0QfJQdQMf28eYvrxA7DAGAPP4m/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th6LXjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=aWhlZDNoZjZlPGVoOjZmZkBpamc2anE5cnN5dzMzODU8NEA2YC4uNi0xNV8xLi8yYC5eYSNrcC1yMmRzcmdgLS1kMS1zcw%3D%3D&vvpl=1&l=2025021410405793B059C3BD0EC6629EC9&btag=e000b8000&cc=13&download=true
7469061878971370257,nhạc nền - Chụp ảnh cùng Lê Chi,Chụp ảnh cùng Lê Chi,https://v77.tiktokcdn.com/7601956fbf9ca63b0f6f466c73907972/67affed7/video/tos/alisg/tos-alisg-v-27dcd7/ooc6nYhdZuyGdrUDdmlAAGtLCN8wiPlIBHziM/?a=1180&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ft=.NpOcInz7Th6LXjOXq8Zmo&mime_type=audio_mpeg&qs=6&rc=O2lkZjQ7ZDs7PDY6NGhlN0BpM2xwNG05cmdxeDMzODU8NEBfNjQxL14uNjUxYTExM2IxYSNra2hyMmQ0LWdgLS1kMS1zcw%3D%3D&vvpl=1&l=2025021410405793B059C3BD0EC6629EC9&btag=e00088000&cc=13&download=true
